==27794== NVPROF is profiling process 27794, command: ./sandbox s2 128 4000 ./output/Exp3/Exp3_BL_2Pow17RemotePlusLocalAtomics_RAND4000_cpu.csv
==27794== Profiling application: ./sandbox s2 128 4000 ./output/Exp3/Exp3_BL_2Pow17RemotePlusLocalAtomics_RAND4000_cpu.csv
==27794== Profiling result:
"Type","Time(%)","Time","Calls","Avg","Min","Max","Name"
,%,s,,s,s,s,
"GPU activities",45.035678,0.000548,40,0.000014,0.000013,0.000015,"[CUDA memcpy HtoD]"
"GPU activities",42.661964,0.000519,80,0.000006,0.000002,0.000011,"[CUDA memcpy DtoH]"
"GPU activities",12.302358,0.000150,40,0.000004,0.000002,0.000005,"aggregateEx(unsigned int*, unsigned int*, unsigned int*, unsigned int*, unsigned int*, unsigned int, unsigned int, unsigned int)"
