==12113== NVPROF is profiling process 12113, command: ./sandbox b2 512 40000 ./output/Exp3/Exp3_BL_2Pow19LocalAtomics_RAND40000_cpu.csv
==12113== Profiling application: ./sandbox b2 512 40000 ./output/Exp3/Exp3_BL_2Pow19LocalAtomics_RAND40000_cpu.csv
==12113== Profiling result:
"Type","Time(%)","Time","Calls","Avg","Min","Max","Name"
,%,s,,s,s,s,
"GPU activities",45.299204,0.002133,50,0.000043,0.000041,0.000050,"[CUDA memcpy DtoH]"
"GPU activities",38.662284,0.001820,40,0.000046,0.000045,0.000047,"[CUDA memcpy HtoD]"
"GPU activities",10.321902,0.000486,30,0.000016,0.000015,0.000018,"[CUDA memcpy PtoP]"
"GPU activities",3.535989,0.000166,40,0.000004,0.000004,0.000007,"aggregate(unsigned int*, unsigned int, unsigned int*)"
"GPU activities",2.180621,0.000103,10,0.000010,0.000010,0.000011,"combine_devices_results(unsigned int*, unsigned int*, unsigned int*, unsigned int*, unsigned int)"
