==26572== NVPROF is profiling process 26572, command: ./sandbox s2 32 40 ./output/Exp3/Exp3_BL_2Pow15RemotePlusLocalAtomics_RAND40_cpu.csv
==26572== Profiling application: ./sandbox s2 32 40 ./output/Exp3/Exp3_BL_2Pow15RemotePlusLocalAtomics_RAND40_cpu.csv
==26572== Profiling result:
"Type","Time(%)","Time","Calls","Avg","Min","Max","Name"
,%,s,,s,s,s,
"GPU activities",45.782195,0.000335,40,0.000008,0.000007,0.000011,"aggregateEx(unsigned int*, unsigned int*, unsigned int*, unsigned int*, unsigned int*, unsigned int, unsigned int, unsigned int)"
"GPU activities",27.460739,0.000201,40,0.000005,0.000005,0.000005,"[CUDA memcpy HtoD]"
"GPU activities",26.757066,0.000196,80,0.000002,0.000002,0.000004,"[CUDA memcpy DtoH]"
