==34563== NVPROF is profiling process 34563, command: ./sandbox b1 1048576 4000 ./output/Exp3/Exp3_BL_2Pow30LocalAtomics_CPUMerge_RAND4000_cpu.csv
==34563== Profiling application: ./sandbox b1 1048576 4000 ./output/Exp3/Exp3_BL_2Pow30LocalAtomics_CPUMerge_RAND4000_cpu.csv
==34563== Profiling result:
"Type","Time(%)","Time","Calls","Avg","Min","Max","Name"
,%,s,,s,s,s,
"GPU activities",35.334771,9.210207,40,0.230255,0.220715,0.287781,"[CUDA memcpy HtoD]"
"GPU activities",35.118375,9.153803,80,0.114423,0.000008,0.284112,"[CUDA memcpy DtoH]"
"GPU activities",29.546853,7.701554,40,0.192539,0.185472,0.218061,"aggregate(unsigned int*, unsigned int, unsigned int*)"
