==25878== NVPROF is profiling process 25878, command: ./sandbox b2 8 400 ./output/Exp3/Exp3_BL_2Pow13LocalAtomics_RAND400_cpu.csv
==25878== Profiling application: ./sandbox b2 8 400 ./output/Exp3/Exp3_BL_2Pow13LocalAtomics_RAND400_cpu.csv
==25878== Profiling result:
"Type","Time(%)","Time","Calls","Avg","Min","Max","Name"
,%,s,,s,s,s,
"GPU activities",27.157384,0.000096,50,0.000002,0.000002,0.000002,"[CUDA memcpy DtoH]"
"GPU activities",26.165580,0.000093,40,0.000002,0.000002,0.000003,"[CUDA memcpy HtoD]"
"GPU activities",24.776210,0.000088,40,0.000002,0.000002,0.000005,"aggregate(unsigned int*, unsigned int, unsigned int*)"
"GPU activities",16.310660,0.000058,30,0.000002,0.000002,0.000003,"[CUDA memcpy PtoP]"
"GPU activities",5.590165,0.000020,10,0.000002,0.000002,0.000004,"combine_devices_results(unsigned int*, unsigned int*, unsigned int*, unsigned int*, unsigned int)"
