==32709== NVPROF is profiling process 32709, command: ./sandbox s2 262144 4000 ./output/Exp3/Exp3_BL_2Pow28RemotePlusLocalAtomics_RAND4000_cpu.csv
==32709== Profiling application: ./sandbox s2 262144 4000 ./output/Exp3/Exp3_BL_2Pow28RemotePlusLocalAtomics_RAND4000_cpu.csv
==32709== Profiling result:
"Type","Time(%)","Time","Calls","Avg","Min","Max","Name"
,%,s,,s,s,s,
"GPU activities",34.411744,2.272425,40,0.056811,0.054942,0.118497,"[CUDA memcpy HtoD]"
"GPU activities",34.154015,2.255405,80,0.028193,0.000003,0.071769,"[CUDA memcpy DtoH]"
"GPU activities",31.434241,2.075801,40,0.051895,0.044860,0.052758,"aggregateEx(unsigned int*, unsigned int*, unsigned int*, unsigned int*, unsigned int*, unsigned int, unsigned int, unsigned int)"
