==15032== NVPROF is profiling process 15032, command: ./sandbox s2 262144 400000 ./output/Exp3/Exp3_BL_2Pow28RemotePlusLocalAtomics_RAND400000_cpu.csv
==15032== Profiling application: ./sandbox s2 262144 400000 ./output/Exp3/Exp3_BL_2Pow28RemotePlusLocalAtomics_RAND400000_cpu.csv
==15032== Profiling result:
"Type","Time(%)","Time","Calls","Avg","Min","Max","Name"
,%,s,,s,s,s,
"GPU activities",48.849963,2.396588,80,0.029957,0.000126,0.103185,"[CUDA memcpy DtoH]"
"GPU activities",44.680889,2.192052,40,0.054801,0.054450,0.055246,"[CUDA memcpy HtoD]"
"GPU activities",6.469148,0.317378,40,0.007934,0.007894,0.007991,"aggregateEx(unsigned int*, unsigned int*, unsigned int*, unsigned int*, unsigned int*, unsigned int, unsigned int, unsigned int)"
