==26123== NVPROF is profiling process 26123, command: ./sandbox s2 16 40 ./output/Exp3/Exp3_BL_2Pow14RemotePlusLocalAtomics_RAND40_cpu.csv
==26123== Profiling application: ./sandbox s2 16 40 ./output/Exp3/Exp3_BL_2Pow14RemotePlusLocalAtomics_RAND40_cpu.csv
==26123== Profiling result:
"Type","Time(%)","Time","Calls","Avg","Min","Max","Name"
,%,s,,s,s,s,
"GPU activities",44.226468,0.000220,40,0.000006,0.000004,0.000007,"aggregateEx(unsigned int*, unsigned int*, unsigned int*, unsigned int*, unsigned int*, unsigned int, unsigned int, unsigned int)"
"GPU activities",30.085352,0.000150,80,0.000002,0.000002,0.000002,"[CUDA memcpy DtoH]"
"GPU activities",25.688180,0.000128,40,0.000003,0.000003,0.000003,"[CUDA memcpy HtoD]"
