==28039== NVPROF is profiling process 28039, command: ./sandbox b1 256 40 ./output/Exp3/Exp3_BL_2Pow18LocalAtomics_CPUMerge_RAND40_cpu.csv
==28039== Profiling application: ./sandbox b1 256 40 ./output/Exp3/Exp3_BL_2Pow18LocalAtomics_CPUMerge_RAND40_cpu.csv
==28039== Profiling result:
"Type","Time(%)","Time","Calls","Avg","Min","Max","Name"
,%,s,,s,s,s,
"GPU activities",51.718469,0.002005,40,0.000050,0.000034,0.000064,"aggregate(unsigned int*, unsigned int, unsigned int*)"
"GPU activities",25.211627,0.000977,40,0.000024,0.000024,0.000026,"[CUDA memcpy HtoD]"
"GPU activities",23.069904,0.000894,80,0.000011,0.000002,0.000021,"[CUDA memcpy DtoH]"
