==26227== NVPROF is profiling process 26227, command: ./sandbox b1 16 40 ./output/Exp3/Exp3_BL_2Pow14LocalAtomics_CPUMerge_RAND40_cpu.csv
==26227== Profiling application: ./sandbox b1 16 40 ./output/Exp3/Exp3_BL_2Pow14LocalAtomics_CPUMerge_RAND40_cpu.csv
==26227== Profiling result:
"Type","Time(%)","Time","Calls","Avg","Min","Max","Name"
,%,s,,s,s,s,
"GPU activities",38.569362,0.000186,40,0.000005,0.000004,0.000008,"aggregate(unsigned int*, unsigned int, unsigned int*)"
"GPU activities",34.927369,0.000169,80,0.000002,0.000002,0.000003,"[CUDA memcpy DtoH]"
"GPU activities",26.503269,0.000128,40,0.000003,0.000003,0.000003,"[CUDA memcpy HtoD]"
