==24848== NVPROF is profiling process 24848, command: ./sandbox b2 2 40 ./output/Exp3/Exp3_BL_2Pow11LocalAtomics_RAND40_cpu.csv
==24848== Profiling application: ./sandbox b2 2 40 ./output/Exp3/Exp3_BL_2Pow11LocalAtomics_RAND40_cpu.csv
==24848== Profiling result:
"Type","Time(%)","Time","Calls","Avg","Min","Max","Name"
,%,s,,s,s,s,
"GPU activities",26.298584,0.000083,50,0.000002,0.000002,0.000002,"[CUDA memcpy DtoH]"
"GPU activities",26.298584,0.000083,40,0.000002,0.000002,0.000005,"aggregate(unsigned int*, unsigned int, unsigned int*)"
"GPU activities",22.511535,0.000071,40,0.000002,0.000002,0.000002,"[CUDA memcpy HtoD]"
"GPU activities",18.096317,0.000057,30,0.000002,0.000002,0.000003,"[CUDA memcpy PtoP]"
"GPU activities",6.794980,0.000021,10,0.000002,0.000002,0.000005,"combine_devices_results(unsigned int*, unsigned int*, unsigned int*, unsigned int*, unsigned int)"
