==13760== NVPROF is profiling process 13760, command: ./sandbox b1 16384 40000 ./output/Exp3/Exp3_BL_2Pow24LocalAtomics_CPUMerge_RAND40000_cpu.csv
==13760== Profiling application: ./sandbox b1 16384 40000 ./output/Exp3/Exp3_BL_2Pow24LocalAtomics_CPUMerge_RAND40000_cpu.csv
==13760== Profiling result:
"Type","Time(%)","Time","Calls","Avg","Min","Max","Name"
,%,s,,s,s,s,
"GPU activities",48.698082,0.137975,40,0.003449,0.003287,0.006952,"[CUDA memcpy HtoD]"
"GPU activities",45.811136,0.129795,80,0.001622,0.000050,0.003316,"[CUDA memcpy DtoH]"
"GPU activities",5.490782,0.015557,40,0.000389,0.000382,0.000396,"aggregate(unsigned int*, unsigned int, unsigned int*)"
